NISSAN ALMERA (2009),1
VOLVO ’—70 (2012),1
SKODA OKTAVIA (2010),8
CHEVROLET EPIKA KLAL (2011),1
VOLKSWAGEN CADDY MAXILIFE 2K (2007),1
KIA PICANTO (2010),1
CHEVROLET LACETTI KLAN(J200) (2012),1
VOLKSWAGEN JETTA (2007),1
FORD C-MAX (2008),4
FORD MONDEO (2004),2
FIAT 178 C”N1ALBEA (2011),1
MERCEDES BENZ E240 (2000),2
HYUNDAI SONATA NF2.0GL AT (2010),2
CHEVROLET KLAN(J200LACETTI) (2010),1
DAEWOO NUBIRA (2000),1
CHEVROLET KLAN J200/LACETTI (2007),2
SKODA SUPERB (2012),1
LAND ROVER DISCOVERY 3 (2006),1
MERCEDES- BENZ E240 (1998),2
KIA ED (SID) (2008),1
CHERY A21 (2008),5
OPEL ASTRA (2009),2
AUDI A8L (2006),1
CITROEN BERLINGO (2008),3
KIA CERATO (2011),9
KIA ED (2011),2
AUDI 80 (1993),1
KIA RIO (DS2233) (2004),1
OPEL ASTRA (1999),1
A21 VORTEX ESTINA (2009),1
AUDI 100 (1993),1
CHEVROLET KLAN (ERISA) (2010),1
DAEWOO NEXIA (1997),2
CHEVROLET CRUZE KL 1J (2012),1
CHERY A15 (2006),1
CHEVROLET CRUSE (2010),1
CHEVROLET KLAN (J200/LACETTI) (2012),2
CHEVROLET KLAL (EPICA) (2008),1
LADA 217230 (2010),1
MITSUBISHI LANCER 1.6 (2004),2
SKODA OCTAVIA TOUR (2009),1
KIA CERATO (2006),1
FORD ‘Œ ”— (2006),2
MAZDA MPV LX (2004),1
VAZ 217030 (2008),1
DAEWOO ESPERO (1998),1
FORD FUSION (2010),1
CHEVROLET KLAL (EPICA) (2010),1
DEWOO NEXIA (2004),1
MITSUBISHI LANCER 1.8 (2008),2
HYUNDAI TG 2.7 GLS AT (2008),3
HYUNDAI SONATA (2007),43
CHEVROLET KLAS AVEO (2010),4
CHEVROLET KLAN (J200/SHEBPOLEL) (2008),1
NISSAN TEANA 2.3LUXURY (2007),1
RENAULT LATITUDE (2012),1
VAZ 21093 (2004),1
MERCEDES BENZE220CDI (1999),1
PEUGEOT 408 (2012),1
BMW 525 (1991),1
SHEVROLET À¿ÕŒ— (2007),1
NISSAN ALMERA CLASSIC1.6SE (2007),1
’”Õƒ¿… —ŒÀﬂ–»— (2011),1
HYUNDAI SANTA FE (2007),1
KIA SPECTRA FB2273 (2008),6
FIAT ALBEA 178K”Õ1¿ (2010),1
HYUNDAI SONATA (2008),207
VOLKSWAGEN PASSAT VARIANT (1996),1
CITROEN BERLINGO (2007),2
RENAULT LOGAN (2010),10
MERCEDES-BENZ E 200 (2010),2
VOLKSWAGEN PASSAT (2007),2
SKODA OSTAVIA (2010),6
SKODA FELICIA (1997),1
‘Œ–ƒ ‘Œ ”— (2006),1
SKODA OCTAVIA TOU (2010),1
HYUNDAI SONATA (2010),9
HONDA -CR-V (2005),1
CHEVROLET LACETTI KLAN(J200) (2010),1
CHERY S21 (2009),4
DAEWOO NEKHIA (2004),1
ƒ≈Œ Õ≈ —»ﬂ (2010),1
VOLVO -S40 (2007),1
HYUNDAI TG (2007),2
CHEVROLET KLAN (J200/CHEVROLET (2011),1
Z¿Z CHANCE (2011),1
CHEVROLET LATSETTI KLAN (2009),1
DAEWOO MATIZ (2006),1
CITROEN C5 (2012),1
HYUNDAI SONATA 2.0 AT (2010),1
TOYOTA AVENSIS (2006),2
HYUNDAI YELANTRA 1.6 GL (2005),1
KIA FB2272 SPECTRA (2006),1
CHEVROLET KLAN (J200/LACETTI) (2008),16
RENAULT LOGAN SR (2006),16
HYUNDAI ELANTRA 1.6 GLS (2010),2
CHEVROLET EPICA (2008),1
DAEWOO NEXIA (1998),1
HYUNDAI ELANTA 1.6GLS AT (2008),1
MERSEDES- BENZ E280 ELEGANS (1997),1
OPEL ZAFIRA 1.8 16V (2000),1
HYUNDAI NF 2.0GLMT (2007),1
CHEVROLET KLAN (J200/LACETTI) (2010),41
MERCEDES BENZ S420 (1993),1
CHEVROLET KLAN J200 LACETTI (2011),10
FIAT - 178CYN1A ALBEA (2007),1
CHEVROLET LACETTI (2010),9
FORD FOCUS (2006),24
KIA SLS SPORTAGESLSLS (2012),1
VOLKSWAGEN POLO (2011),18
MITSUBISHI LANCER STW (2006),1
‘Œ–ƒ ‘Œ ”— (2010),9
GAZ 31105 (2004),2
MITSUBISHI LANCER 1.6STW (2006),1
CHRYSLER VOYAGER (2002),1
KIA FB2272 (SPEKTRA) (2008),1
CADILLAK ESCALADE (2006),1
CHEVROLET KLAN J200/LACETTI (2009),1
MERCEDES BENZ YE200 SGI (2010),44
KIA CARENS/UN (2010),1
VAZ 21074 (2005),2
NISSAN TEANA 2.3 (2007),1
OPEL OMEGA (1996),1
KIA CERATO (2010),5
MITSUBISHI GRANDIS 2.4 (2005),1
FORD TDCI (2007),1
ƒ›” NEXIA (2005),1
KIA FB2272(SPECTRA) (2006),1
KIA FG KARENS (2009),6
AUDI 80 (1992),1
MERCEDES-BENZ YE200 KOMPRESSOR (2007),3
CHEVROLET LANOS (2007),11
HYUNDAI KHD ELANTRA (2008),1
OPEL VECTRA (2006),2
MITSUBISHI LANCER (2006),1
NISSAN NOTE 1.4 (2011),6
’≈Õƒ≈ ELANTRA (2008),1
VAZ 211440 (2011),1
TOYOTA CARINA (1996),1
NISSAN MURANO (2011),1
SKODA OKTAVIY TOUR (2009),1
AUDI A6 (2003),3
KIA CERATO (2009),4
MERCEDES-BENZ E200CGI (2011),12
HYUNDAI "ELANTRA 1 (6 GL"),1
KIA ED CID (2011),2
HONDA CIVIC (2007),2
FORD MONDEO (2002),1
METROCAB TAXI (1998),8
GREAT WALL CC6460 Ã27 (2011),1
KIA ED (CEE'D) (2011),1
MERCEDES-BENZ E 200 (2007),1
SKODA OCTAVIA TOUR (2008),2
MITSUBISHI LANCER 2.0 (2008),2
MITSUBISHI LANSER 1.6 (2005),2
KIA FG SARENS/UN (2010),20
RENAULT SR (2011),190
HYUNDAI "ELANTRA 1 (6 GLSAT"),5
TO…OTA CAMRY (2003),1
KIA CEE'D (2007),1
HYUNDAI "N-12 (5MT"),1
NISSAN ALMERA CLASSIC (2008),1
CHEVROLET LATSETTI KLAN(J200) (2010),1
RENAULT LOGAN SR (2009),25
OPEL ASTRA STATION WAGON (F-H/S (2010),1
KIA ED (CEE-D) (2011),1
RENAULT SYMVOL 4AU1493 (2007),1
CHEVROLET KLAN J200/CHEVROLELA (2011),1
FIAT DUCATO (2011),1
CHERY ¿21 (2008),2
KIA FB2272 SPEKTRA (2008),1
NISSAN ALMERA CLASSIC1.6 (2006),1
LIFAN 214813 (2010),1
NISSAN NOTE (2011),2
CHEVROLET KLAL (2007),1
LADA LARGUS LADA RS015L (2013),1
—HEVROLET LANOS (2008),1
GAZ 24 (1986),1
KIA ED CEE'D (2011),1
PEUGEOT- 307 (2007),1
MITSUBISHI LANCER 1.6STW (2007),2
KIA ED (CEE`D) (2010),1
NISSAN PRIMERA (1999),1
RENAULT SCENIC (2001),1
KIA DE (2011),1
VOLKSWAGEN TOURAN (2010),2
VAZ 21120 (2004),1
’≈Õƒ› ›À¿Õ“¿ (2007),1
VAZ 11183 (2007),1
AUDI A4 (2002),1
MERCEDES-BENZ 200E (1990),1
CHEVROLET AVEO KLAS (2010),1
MITSUBISHI LANSER 2.0 (2007),1
HYUNDAI TUKSON (2006),1
MITSUBISHI LANCER 1.6 (2007),4
CHRYSLER VOYAGER (2001),2
CHEVROLET KLAN (EPICA) (2011),1
CHEVROLET LACETTI KLAN (J200) (2010),2
HUYNDAI SONATA (2008),1
SAAD 9-5 (2003),1
VAZ 21124 (2006),1
NISSAN "MAXIMA 2 (0 SE"),1
MAZDA MPV (2004),1
CHEVROLET KLAN LACHETTI (2011),1
TOYOTA COROLLA (2006),2
CHEVROLET KLAN (J200 LACETTI) (2010),2
RENAULT MEGANE SCENIC (2008),3
ZAZ SENS (2010),1
HYUNDAI ELANTRA 1.6GLSAT (2011),2
RENAULT MEGANE (2006),19
FORD MONDEO (2011),87
TOYOTA CAMRY (2005),1
TOYOTA CAMRY (2001),2
PEUGEOT 408 (2007),1
PEUGEOT 307SW (2007),1
FORD FOKUS (2010),1
TOYOTA COROLLA (2010),5
FORD FOCUS ZTS (2002),1
CHEVROLET KLAC AVEO (2010),1
CHEVROLET KLAN (J200/LACHETTI) (2011),5
